tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.",Gostaria imensamente que seu próximo convidado fosse o nosso querido e honrado Roberto Jefferson. Seria pedir muito?,1,0.9730514287948608,0.0269486550241708,
"Para que fique registrado, como num diário: em julho de 2020, afora raras exceções, a grande imprensa brasileira FICOU A FAVOR DA CENSURA.",Concordo ! Infelizmente esta imprensa covarde consente com seu silêncio vendido #STFVergonhaNacional,1,0.9731426239013672,0.0268574021756649,
"'Verdadeira censura', diz advogado sobre bloqueio de perfis de empresário",Daqui a pouco só usando VPN e proxy nos EUA .. e ainda querem a maldita Huawei 5G no Brasil #VozParaBernardoKuster,2,0.9733772277832032,0.0266227349638938,
#VozParaBernardoKuster e para TODOS que quiserem falar! Nem AI-5 vai ser resolver. Só uma GUERRA CIVIL!,BOMBA.  O BANDIDO NUMERO  1  DA QUADRILHA  BOLSONARO.....CAIU   COM A MÃO NOI BOLSO.,0,0.9734047055244446,0.0265952479094266,
"#STFVergonhaNacional #FreedomOfSpeech  Precisando checar meu CPF pra provar que essa conta não é de robô, só avisar.","E aí  não irão se manifestar sobre o acontecido com ? Quer dizer que por o profissional ser gremista ou colorado não importa, será impedido de exercer seu trabalho, esse pedido não caracteriza censura?  A Rádio crescendo cada dia, porém essas atitudes....",0,0.9734121561050416,0.0265879016369581,
#VozParaBernardoKuster. Brasil unido,Por sorte a esquerda é democrática e contra a censura. Vai estar do nosso lado ao menos nessa luta.,0,0.9734198451042176,0.0265801195055246,
Roberto Jefferson n é aquele cara que foi condenado no mensalão? Desde quando ele virou ídolo dos bolsominion?,"O povo que pede intervenção militar tá reclamando de censura. Os mesmos que sempre reclamaram dos direitos ""dos mano"" estão dizendo que vão recorrer ao Conselho de DH da ONU. Coerência",0,0.9734780192375184,0.0265219658613204,
"A thread chegou prontinha, dividida e numerada, via e-mail.",O gabinete da censura nem disfarça mais,1,0.9737955331802368,0.0262044519186019,
"Temos q invadir as Ruas em protesto aos Ministros do STF q rasgaram a Constituição Federal. Precisam ser todos destituídos, quem cala consente as decisões Monocráticas absurdas e Autoritárias. #VozParaBernardoKuster",Num vai juntar 100 para protestar contra a censura e a favor de nossas liberdades Agora se convocar uma manifestação para BABAR o OVO do presidente  vai conseguir juntar centenas de milhares O Brasileiro prefere BABAR OVO  de político do que lutar por sua liberdade!,1,0.9739633202552797,0.0260366350412368,
"Conservadores como Allan dos Santos, Bernardo Küster e outros tiveram suas contas removidas para a ""interrupção de discurso"" que é o novo nome, dado pelo Ministro Imoraes, para a censura.",Acho bom irem para as praças públicas com megafone...,2,0.974301815032959,0.0256982315331697,
"ALGUÉM JÁ VIU O POSTE, OPS, O MINISTRO DA JUSTIÇA SE MANIFESTANDO CONTRA A CENSURA SOFRIDA HOJE PELA DIREITA BRASILEIRA E CHANCELADA PELO S-TF?   #CensuraNao","Nossa arma contra esse praga do comunismo instalado em nosso país que censura e persegue os conservadores de direita é o nosso voto, vamos começar pela eleição para prefeitos e vereadores ....",0,0.9744520783424376,0.0255479365587234,
"Alexandre de Moraes determina e Twitter bloqueia perfis do presidente do PTB, Roberto Jefferson, dos empresários Luciano Hang, Edgard Corona, Otávio Fakhoury, Bernardo Küster, além do jornalista Allan dos Santos e do assessor do deputado estadual de São Paulo Edson Salomão.",Vamos lutar !! Libertar esse país desses bandidos !!,2,0.974663019180298,0.0253370106220245,
furei o smile e comprei um piercing pequeno grande dia,"A esquerda comemorando a CENSURA dos perfis de direita. Sim, essa mesma esquerda q acusou o Presidente de ditador e a nós direitistas d fascistas. A esquerdalha está em festa, mas se esqueceu da música do próprio companheiro q dizia:   ""Apesar de você Amanhã há de ser Outro dia""",0,0.9749730825424194,0.0250268634408712,
"“É censura pura”, diz empresário Otávio Fakhoury  Advogado de empresário diz que suspensão de contas em redes sociais é “uma gritante violação à liberdade de pensamento e expressão”.","Sábado de sol, trabalhos e metas. Vamos ao grande dia",0,0.9751646518707277,0.0248354244977235,
"mais um dia tendo a oportunidade de chegar cedo em casa, mas o fogo é tão grande que fico matinando","‘Passou de todos os limites’, diz Fiuza sobre Moraes   #Politica #Censura #Moraes #STF",0,0.9753257632255554,0.0246742945164442,
"Concordo plenamente com o  . Esta é a PIOR composição de ministros que o  já teve! ALEXANDRE DE MORAES, o DITADOR!",Alguém tem que parar esse bandido de toga XXX,2,0.97532719373703,0.0246728062629699,
"Os que aplaudem a censura hoje, serão os censurados de amanhã.","Acabei de sair de calcinha  no quintal e o vizinho estava na laje, grande dia",0,0.9757964611053468,0.0242035686969757,
Nota à nação brasileira | PTB não permitirá que censura da toga e opressão calem,AGORA FOI...,2,0.9758835434913636,0.0241165217012166,
Roberto Jefferson n é aquele cara que foi condenado no mensalão? Desde quando ele virou ídolo dos bolsominion?,depois de meses eu consegui sair de vestido e rasteirinha.  e eu tô tão feliz por isso!  grande dia!,0,0.9758912324905396,0.0241086967289447,
bolsonarista: ViVA DiTaDuRA!!!  twitter: tira conta de bolsonarista os msm bolsonarista: A DITADURA ESTÁ DE VOLTA ISSO É CENSURA,"Estudo sobre grandes mulheres, observo seus modos de vida, estilo e personalidade.. e carrego suas histórias dentro do peito. Com fome e anseio de um dia ser uma grande mulher tb.",0,0.9761523008346558,0.0238476209342479,
A censura no país nunca foi tão cruel. Presidente  Até qdo continuaremos levando porrada ? #VozParaBernardoKuster,"O presidente nao pode impedir isto.QUEM PODE E'  O  .E' a ele que temos que cobrar! O mais impressionante e' o silencio ensurdecedor da parte que se diz nao esquerdista do  , , , ....",2,0.9763697981834412,0.0236301552504301,
Poucos dias atrás Bolsonaro saiu em defesa de jornalistas como Lacombe e Copolla.  Será que ele também irá se posicionar em relação a esse ato de censura cometido hoje pelo ditador togado contra a sua militância? Ou irá se omitir? Acorda Presidente!,"Eta como é gostoso sofrer nas mãos desses malokeiros, esse me chamou para o barraco dele e meteu a esses 26cm d pica grande e grossa no meu cuzinho. Mesmo eu cortando 24/48 no trabalho; tenho um tempinho para gastar com eles. Ser puta desses caras é muito bom. Bom dia a todos ...",0,0.976391613483429,0.023608399555087,
"Amigos aqui é Roberto Jefferson. Entrei na conta da minha filha para agradecer a todos pelo apoio. Em breve estaremos juntos novamente! Alexandre, não temo sua tirania!",#FreedomOfSpeech inacreditável o que tiranos estão fazendo com a Democracia no Brasil.,2,0.9765032529830932,0.0234967749565839,
É CENSURA QUE SE CHAMA?,Aqui nesse vídeo temos sintetizado todo o ódio nutrido pela esquerda contra a classe média brasileira! Se você é petista e integrante da classe média não passa de um grande idiota ou precisa de severo tratamento psiquiátrico! #FechadoComBolsonaroAte2026,0,0.976554036140442,0.0234459917992353,
"Para quem defendia a morte do presidente, defender a CENSURA é fichinha. Não querem apenas calar o Presidente e seus apoiadores, mas calar e se possível matar. Não lute hoje e amanhã você estará na VENEZUELA.",Ouvi verdades!,2,0.9766610264778136,0.0233389195054769,
os gados com chifre queimando pq tomaram censura KKKK nera AI-5 que queriam?,"GRANDE DIA AMIGOS, GRANDE DIA",0,0.9768527746200562,0.0231471601873636,
"Brasil entrou na era da censura. Vários perfis apagados do Twitter e Facebook por ordem judicial.  Liberdade de expressão? Depende, o que você quer falar? Quem você quer criticar?  Tempos sombrios.","Bom dia, difícil entender!!",2,0.9771022200584412,0.0228978637605905,
Alexandre de Moraes ameaçou aplicar multa diária contra Facebook e Twitter,"ESSE SUJEITO TEM IDEIA FIXA, PRÓPRIO DOS BIPOLARES EM FASE  DE PARANÓIA",2,0.9771768450737,0.0228231903165578,
"Gostei dessa expressão cunhada pelo Guilherme Fiuza para classificar essa turma que exige lockdown e o ""fique em casa"" ad infinitum. Guilherme chama essa gente de ""Seita da Terra Parada"". São os patrulhadores de banhos de mar, de passeios em praças, de idas a bares, shoppings etc",#STFVergonhaNacional trocando o local da conta dá pra ver tudo. Aqui nos EUA não tem #DitaduraDoSTF,2,0.9772326350212096,0.0227673426270484,
"Allan dos Santos, Terça Livre, Bernardo Küster, Sara Winter, Roberto Jefferson dentre outros apoiadores do Presidente Bolsonaro tiveram suas contas nas redes sociais retidas pela justiça, a mando de Alexandre de Moraes.",Sacanagem né,2,0.9773578643798828,0.0226420853286981,
"Mude a localização para acessar meus tweets: 1. Vá em Conta e Privacidade, 2. Clique em Conta, 3. Depois em Dados e Permissões, 4. E mude sua localização para os EUA. Aí você acompanha meus Tweets normalmente. Tente censurar o Tio Sam agora, Cabeça de Ovo! #VozParaBernardoKuster",Muito importante!  Diga as instruções.  #FreedomOfSpeech,2,0.97756427526474,0.0224357899278402,
"Até quando Iremos aguentar??? A DITADURA está aí, e NÃO foi o Pres Bolsonaro quem fez. Toda a minha solidariedade aos Censurados e que esse gesto Tirano nunca mais ocorra! Ajudem a subir...... #VozParaFaka #VozParaAllan #VozParaBernardoKuster","Estão preparando o terreno para um líder tipo barrabás, pq bonzinho só se ferra...",2,0.9776901602745056,0.0223098881542682,
Sobre contas de conservadores sendo banidas: a liberdade de expressão é direito fundamental garantido em nossa Constituição e deve ser válida para todos.,O teu pai não manda mais nada. Quem manda é o Alexandre de Moraes.,1,0.9779736399650574,0.0220263730734586,
"Se vc quiser ter acesso ao conteúdo das contas bloqueadas de por ex: Roberto Jefferson, Sara Winter, Luciano Hang, etc Mude a configuração de sua conta como explicado abaixo, pois essas contas só foram bloqueadas no Brasil, ñ em outro lugar do mundo.",Façam o mesmo...não vão nos CALAR,2,0.9781595468521118,0.0218404661864042,
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,"Se algum Jornalista chamar um Ministro do  de B0STA o Min.  diz que é esta atacando o STF e é ameaça aos Ministros e seus Familiares. E quando o Min.  chama um Jornalista de Blogueiro, isso é um ataque a Imprensa? É uma ameaça ao Jornalista?",2,0.9781996607780457,0.0218002907931804,
"A Justiça brasileira está abrindo mão de instrumentos que existem para punir crimes previstos na legislação e preferindo a censura prévia. Nos últimos meses, ouvi um milhão de vezes que o Brasil estava caminhando para o autoritarismo. Eu achava graça. Acho que errei mais uma vez.",São fatos.,2,0.9783105850219728,0.0216893926262855,
Allan dos Santos Bernardo Küster Edgard Corona Edson Salomão Eduardo Fabris Portella Enzo Momenti Luciano Hang Marcelo Stachin Marcos Bellizia Otavio Fakhoury Paulo Bezerra Rafael Moreno Reynaldo Bianchi Junior Roberto Jefferson Rodrigo Ribeiro Sara Giromini Winston Lima,Não tenho NENHUMA PENA dos processos que você vai receber seu CORRUPTO SAFADO.,2,0.9783846139907836,0.0216153468936681,
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,Perdeu toda a condição de ser ministro do STF! Tem que ser impedido! Censura NÃO!,1,0.9784021973609924,0.0215978510677814,
"Denunciem esse perfil, que está divulgando dados pessoais dos CENSURADOS.","Só quem fala a verdade é o Roberto Jefferson, com todas as desconfianças que temos nele, mas estranhamente, até quem tem imunidade parlamentar tem medos dos tiranos de togas! que merda é essa?",1,0.9787286520004272,0.0212713740766048,
Somente a Suprema Corte será capaz de parar a escalada de autoritarismo de Alexandre de Moraes. Contudo se a Corte não se dignificar em fazer isso O MEU DEUS FARÁ.,Essa composição do STF é corporativista não vão fazer nada #STFVergonhaNacional,1,0.9787530899047852,0.0212469305843114,
"Grande dia,dei um tchauzinho e um sorrisinho pra minha sogra e peguei o whats dela",Onde foi parar a lei? O #STFVergonhaNacional jogou no esgoto #FreedomOfSpeech,0,0.9787730574607848,0.0212269034236669,
"Amigos aqui é Roberto Jefferson. Entrei na conta da minha filha para agradecer a todos pelo apoio. Em breve estaremos juntos novamente! Alexandre, não temo sua tirania!",Senado se levantou contra o DITADOR #STFVergonhaNacional xandão?,2,0.9787877202033995,0.0212122779339551,
"E vão fazer o que? O  Cosplay de ditador, Humpt Dumpt tupiniquim continua surfando no monte Olimpo imaginário...  #STFVergonhaNacional",um grande bom dia para toda a rapazeada do Clube do Carlinhos,0,0.9787908792495728,0.0212090704590082,
"O general tem razão, a lei já garante direito de defesa e processo para quem se sentir prejudicado, o que não pode é criar um sistema controlado “por não sei quem” para regular o que pode ou não pode ser postado nas redes sociais. Sabemos o verdadeiro propósito da censura.",Dei mais para cobrar a inércia dos VO contra a Censura... Tonteria minha...,1,0.9788073301315308,0.0211926102638244,
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,"Parabéns Fiuza, assistindo ao Pingo nos Is, embora eu não confie nele, mas o ""Bob Jeferson"" foi  "" S e n s a c i o n a L "" e o Bernardo Kuster é extremamente bem articulado, até os esquerdistas entenderiam a ""Censura"" se tirassem o cabresto e a cenoura da frente dos olhos !",1,0.9792616367340088,0.0207383055239915,
Rio grande ta parecendo até o fofocalizando só fofoca dia após dia,QUEM VAI CALAR O DITADOR ALEXANDRE DE MORAES,0,0.9793506264686584,0.020649392157793,
A  CENSURA DO MINISTRO ALEXANDRE DE MORAES CONTRA   OS    APOIADORES DO BOLSONARO É UMA VERGONHA JURÍDICA NÃO ESQUEÇA DE DAR O SEU LIKE! NÃO TENHA MEDO!!!,"Esposa de Alexandre de Moraes atende políticos condenados do PSDB em Tribunais Superiores,  Além disso, o irmão do sócio de Viviane Barci de Moraes, Tony Chalita, é responsável pelas principais ações da campanha ""de João Dória em 2018",0,0.979481875896454,0.0205181464552879,
"Imagina se o Alexandre de Moraes manda suspender a conta dos deputados investigados nos inquéritos das fake news? Vai ter gente morrendo de fome, sem saber o que fazer com o próprio mandato.","Supremo Tribunal Federal derruba contas do gabinete do ódio. As contas da Sarah Winter, do Roberto Jefferson e do Allan dos Santos foram derrubadas. Milícia digital está sendo desmantelada.  #Foragabinetedoodio",0,0.979540765285492,0.0204592365771532,
HOJE eu viro a noite tweetando #VozParaBernardoKuster,Antes desse  #GovernoDeFraudes eu nem percebia tanto frio em Salvador,0,0.9798182249069214,0.0201817508786916,
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,"Os Ditadores de toga não calarão nossa liberdade de pensamento. Tem razão, são verdadeiros tiramos #STFVergonhaNacional . Estamos em um regime de Exceção.",1,0.9798506498336792,0.0201494246721267,
Alexandre de Moraes precisa receber voz de prisão. Ele é um juiz constitucional. Ele não é um jagunço.,"E quem poderia fazer isso? Ou melhor, quem teria a coragem? Temos que nos unir e acampar em Brasília com as diretrizes de todas as mudanças urgentes que queremos.  Sem luta não haverá vitória.",2,0.9799094796180724,0.0200905557721853,
"Rede social informou ao Supremo que decisão do ministro Alexandre de Moraes proferida em maio não especificava quais contas deveriam ser retidas do site; ministro enviou as informações na quarta, 22, e impôs multa diária de R$ 20 mil por descumprimento",Não aceitaremos censura!,1,0.9800383448600768,0.0199615936726331,
Alexandre de Moraes e Gilmar Mendes irão fazer mais o que contra a Democracia? Cadê o povo? #STFVergonhaNacional,O esquerdista confundido AI-5 de um exercito brasileiro integro limpo  de uma ditadura censura  suja do STF... normal,0,0.9801059365272522,0.0198940876871347,
"Para o meu fim de semana ser perfeito bastaria prender os 11 vagabundos do 5TF vergonha nacional que seria a maior festa que teria no Brasil e sobre a censura do cabeça de piroka nenhuma palavra seu bosta, covarde e mentiroso. #VozParaBernardoKuster",Picaretas com anel de doutor,2,0.980119526386261,0.0198804028332233,
O STF precisa conter a escalada de Alexandre de Moraes contra a liberdade de expressão.,"Não desejamos nunca a censura a ninguém nem mesmo a vocês, canalhas!  Esse é o Tweet",1,0.9801366329193116,0.0198634359985589,
Surfando nas lágrimas dos isentoes esquerdistas e youtubers blogueiros. Grande dia!,Quem é Alexandre de Moraes esse currupto para proibir o direito da liberdade de expressão de mihões de brasileiros #STFVergonhaNacional,1,0.9802750945091248,0.0197248719632625,
"eu to triste e minha tia coloca Pericles  grande dia, já acordei chorando",Bob está soltando toda a MERDA escondida em Brasília! E nos estamos ADORANDO!,0,0.9803624749183656,0.019637506455183,
"Judicialização da Política é salvaguarda do Capital de grandes Empresas, Bancos e grande Mídia. Delação Premiada é moeda de troca e transfere o ônus da prova ao inocente. O Corrupto de Verdade é quem sobra com o Produto do roubo. Delatores de conveniência são ou foram premiados!",Vcs já perceberam que tem vários famosos/ influencers verdes e amarelos bem sumidos? Tudo na PF dando explica . #GovernoDeFraudes,0,0.9803674221038818,0.0196325331926345,
grande o dia em que penso que as pessoas tem a mesma consideração que eu tenho por elas só caio do cavalo,"Jornal da Cidade Online""Nunca é tarde para acordar: a república é coisa complexa, com muitas instituições, interesses e conflitos, e as amea-ças à liberdade podem vir de todos os lados, inclusive do STF. O antibolsonarismo psicótico e a censura do STF """,0,0.9804564714431764,0.0195435527712106,
É hora de inundar as páginas de todos os Senadores exigindo o impeachment de Alexandre de Moraes. Não adianta reclamar dos senadores se não sequer estão marcando eles. A pressão tem que ser pesada com todos os senadores,"Me revira o estômago olhar a política desse país. censura, mentiras por todo lado, eu tentei não comentar mas não aguentei.",0,0.9806211590766908,0.0193788297474384,
O que vcs acham do STF ?,Vergonha #STFVergonhaNacional  #STFOrganizacaoCriminosa  #STFEscritorioDoCrimeOrganizado,2,0.980832040309906,0.0191679503768682,
Os outros ministros do STF não farão nada para acabar com a censura imposta pelo ditador Alexandre de Moraes e puni-lo? Os Senadores não levarão adiante o impeachment?   Estou estudando todos os meios de ação que temos para agir.   A ditadura da toga não prevalecerá.,Esse Senado é um lixo!! São todos coniventes. Ninguém indignado lá dentro. Reajam contra esses ataques contínuos às liberdades e à constituição. O 5TF só vai parar quando um dos ditadores sofrer impeachment.,2,0.9809715151786804,0.019028466194868,
Alexandre de Moraes adubando. Cada vez mais #STFVergonhaNacional,Por que esses estudiosos se converteram a essa religião? #DilBechara #JusticiaPorAntonia #ihaveajoke #VozParaBernardoKuster #MexicoEsProvida #Chan #PawPatrol  #Ciara  #FloMilli  #LIAMISHAPPY  #Yone #Anaya  #Buffalo  #SaintÉtienne,0,0.9809964895248412,0.0190035048872232,
"Felipe Neto, que defende a censura e até a prisão de quem supostamente espalha ""fake news"", mais uma vez foi pego mentindo e propagando desinformação na internet. O sujeito mente tanto que, agora, teve que ser desmentido pelo embaixador da Ucrânia por mentir sobre aquele país.",Ainda vai! besta quadrada,2,0.9810351729393004,0.0189648941159248,
"Meus Amigos,os Ministros d STF é o Escritório d Crime Organizado,Perseguição,Censura, Busca e Apreensão só para os Políticos d Direita e Apoiadores d Presidente,José Serra,Aécio Neves,Rodrigo Maia,Davi Alcolumbre,q Receberam Propinas,d Odebrecht,OAS,estão Livres Soltos,impunes.",Então..  quem vai fazer algo a respeito ?,2,0.9810575246810912,0.0189424753189086,
Que vergonha  #DitaduraDoSTF #VozParaBernardoKuster,"Mto boa observação feita por Tarl Warwick:    Quando essas grandes redes sociais se juntam e concordam em políticas de censura, alternativas surgem, e quanto mais pessoas censuradas, + pessoas vão se juntar às alternativas. 100% found-raised e independente.",0,0.981249988079071,0.0187500528991222,
"Entre 1993 e 2014, Luciano Hang obteve “55 empréstimos junto ao BNDES, que totalizam, em valores atualizados pelo IPCA, mais de R$ 72 milhões. Os dados, negados pelo empresário no passado e classificados de fake news, foram obtidos pelo Metrópoles via Lei de Acesso à Informação”.","Luciano Hang faturou em governos Itamar, FHC, Lula e Dilma, segundo Metrópoles. Só tinha 1 loja Havan e, após os primeiros empréstimos do BNDES, passou a ter 3. Entre 2005 e 2014, na era PT, conseguiu 50 empréstimos e chegou a 57 unidades, com receita declarada em R$ 2 bi anuais.",1,0.9812715649604796,0.0187283959239721,
"Min. Alexandre de Moraes, do STF, mandou derrubar 12 contas de Twitter de apoiadores do . Alguém tem a decisão para compartilhar? Sem conhecê-la (e acho difícil haver explicação válida), tá parecendo morte pública da liberdade de expressão no Brasil.","Gente, que absurdo !!! #STFVergonhaNacional",1,0.9814385771751404,0.0185614041984081,
"Perfis de bolsonaristas nas redes sociais, utilizados para ameaçar a democracia, destruir reputações e espalhar fake news sobre a pandemia, foram suspensos do Twitter e Facebook por determinação do STF. Grande dia!",Grade dia quando a PF bater na sua porta 'rachadinha',2,0.9814436435699464,0.0185563042759895,
Hoje a colega aqui do trabalho perdeu a mãe de covid...  pense na notícia que acabou com meu dia !  Deus abençoe ela ...   Mais uma pessoa que conheço que o Covid levou! Tristeza grande,"chapinha explodiu na minha mão, grande dia",0,0.981534481048584,0.0184655096381902,
O STF precisa conter a escalada de Alexandre de Moraes contra a liberdade de expressão.,"Xingou a gente pra caramba , más se posicionou ! É isso  , e não s esqueça ,que mesmo vc nos detonando , também ficamos ao seu lado , quando sofreu censura !",2,0.9817000031471252,0.0183000266551971,
"O Brasil esta vivendo sim uma ditadura,mas uma ditadura imposta pelos integrantes do poder judiciário,hoje Alexandre de Moraes provou novamente que é um ser que usa da lei para fazer suas vontades é o senado nada faz para defender a livre manifestação de cidadãos brasileiros.",Mas uma vez os ocupantes dás 11 cadeiras fazendo vergonha ! Atitude nojenta de um de seus juízes. #SupremoéoPOVO   #STFvergonhanacional,0,0.9819261431694032,0.0180737990885972,
Alexandre de Moraes ameaçou aplicar multa diária contra Facebook e Twitter,"Srs. Juristas, advogados, estudiosos das leis, pode um Juiz sozinho intimidar uma empresa, um cidadão, baseado em que? Na preferência pessoal dele... Não é o caso de discutir o assunto com todos os pares? Para q então existem 11? Porque td mundo se cala e ninguém se posiciona?",2,0.982029139995575,0.0179708544164896,
Plot twist do mal é acordar de boassa e conforme o dia passa vai nascendo uma angústia no peito tão grande. A noite você tá um caco com  o coração pesando uma tonelada.,"Se depender de mim e toda minha família, eu digo todaaa, já está reeleito. #BolsonaroOrgulhoDoBrasil  #STFNaoVaiNosCalar  Barroso e #STFVergonhaNacional",0,0.9821615219116212,0.0178384594619274,
"#BOBJEFF Vou combinar com vocês que me seguem e que estão chegando aqui no Twitter da minha filha Cristiane Brasil. Quando eu colocar essa hashtag #BOBJEFF sou eu, Roberto Jefferson, falando. Sem a hashtag é minha filha, ok? Vamos juntos. #STFNaoVaiNosCalar  #STFVergonhaNacional","ATENÇÃO!  “Vou combinar com vcs q me seguem e q estão chegando aqui no Twitter da minha filha Cristiane Brasil,  .Quando eu colocar essa hashtag #BOBJEFF sou eu, Roberto Jefferson, falando. Sem a hashtag é minha filha, ok? Vamos juntos.”  Combinadíssimo ,#BOBJEFF!",2,0.9822351336479188,0.0177649073302745,
"O Ministro da Justiça está usando órgãos públicos para elaborar dossiês e perseguir servidores antifascistas.  CENSURA, ARBITRARIEDADE!  Mais um ataque cruel de Bolsonaro.  Não vamos nos calar, ditadura nunca mais!  #ForaBolsonaro","Será que as escolhas são tão difíceis.Que podemos deixar q eles sejam os escolhidos e que poderão nos escolher no futuro próximo.Hitler cresceu,porque opositores não se uniram p barrar no tempo certo.",2,0.9822744131088256,0.0177255682647228,
"Estão vendo o que aconteceu com o Bernardo kuster, né? Esse é o prefácio do que vai acontecer caso a PL2630 seja aprovada.","Hoje estou enojada com a atitude  do Alexandre de Moraes, e mais ainda com a mídia por defendê-lo, hoje somos nós amanhã será vocês. #MoraesNaoVaiMeCalar",0,0.9824178814888,0.0175821203738451,
"Quanto você pensa que os ministros do STF não poderiam ser mais medíocres, eles vão lá e se superam...   Vamos destruir a grande mídia, sigam","Calma, espere a próxima! Carminha e Alcione na Live “Sarney é meu Guru”! Arrasadora!!!",2,0.9824543595314026,0.0175455957651138,
é uma vergonha!!!! Qual é a lei brasileira que foi violada? Querem CENSURAR as pessoas!!! Lixo de App!!! Lixo de quem comanda essa Merda no Brasil! Vocês são uma empresa que CENSURA pessoas! Aqui não é a CHINA ou Irã! Parem de Censurar pessoas!,Só para lembrar.  #STFVergonhaNacional,0,0.982503056526184,0.0174969546496868,
"Entre as contas suspensas nesta sexta-feira (24) estão a da ativista Sara Winter, do ex-deputado federal Roberto Jefferson e do blogueiro Bernardo Kuster. A ação do Twitter cumpre uma ordem legal proveniente de inquérito do .",A Censura se instalando rapidamente. É querem dizer que o fascismo vem do governo Bolsonaro. Ledo engano.,1,0.9826291799545288,0.0173707790672779,
"Alexandre determina e Twitter bloqueia perfis do presidente do PTB, Roberto Jefferson, dos empresários Luciano Hang, Edgard Corona, Otávio Fakhoury, Bernardo Küster, além do jornalista Allan dos Santos e do assessor do deputado estadual de São Paulo Edson Salomão.","E então, pau que bate em Francisco não bate em Chico?",2,0.9829709529876708,0.0170290749520063,
O STF me obrigou a seguir a filha do Roberto Jefferson.,Aras foi contrário à decisão de Moraes de bloquear conta dos bolsonaristas. Inquérito das fake news põe PGR e STF em lados opostos e tendência é de que Aras o arquive.,0,0.9831008911132812,0.016899149864912,
O Twitter acabou de remover todas as contas de cidadãos comuns e jornalistas brasileiros conservadores. É o maior ato de censura já visto na história da humanidade!,"E nenhum general do  toma qualquer providência... Pobre Brasil e seu povo ... Ressucitem nossos BRAVOS, CORAJOSOS e DESTEMIDOS generais de 64...",2,0.9832139015197754,0.0167861524969339,
"#ExpressoCnn ESSA BLOGUEIRA QUE ESTÁ FALANDO , CLARAMENTE DEFENDENDO A CENSURA  E PIOR MENTIU AO VIVO QUANDO CHAMOU O JORNALISTA ALLAN DOS SANTOS DE BLOGUEIRO,   APOIA A  CENSURA",Pedem  Ditadura quando leva so uns conselhos ja esta pedindo arrego,0,0.9833574295043944,0.0166425798088312,
"No dia de hoje, pessoas foram retiradas do debate político. Se vc fica feliz por isso é pp você não consegue derrubar o argumento e só lhe resta a censura para que a sua ideia nao seja derrotada. Como aconteceu em 2018. Como segundo pesquisas que SAIRAM HOJE, acontecerá em 2022.","É hora do PR  Bolsonaro pensar seriamente em dar um exemplar  da CF/88 a alguns ministros do STF, começando por Barroso e Alexandre de Moraes! A tirania de alguns deles já começou a me enojar.",1,0.9833741188049316,0.0166258737444877,
"""Ministro"" falar fora dos autos deveria ser proibido, e se ele falar nas redes justamente com Felipe Neto, chamem a mamãe do menino Barroso para colocá-lo de castigo! #STFVergonhaNacional","Que decadência!                              O que esperar do ""Supremo"" a não ser censura?",1,0.9834270477294922,0.0165729280561208,
Poucas vezes o G1 foi tão honesto.,Estou aqui!!!!  #VozParaBernardoKuster,1,0.9834614992141724,0.0165384411811828,
"Não tenho nada além de absoluto desprezo por aqueles cidadãos que tiveram suas contas bloqueadas hoje, mas princípios são princípios e a liberdade de expressão é um dos mais caros para mim. Trata-se de censura, de uma decisão absurda no âmbito de um inquérito abusivo e ilegal.",SEGURA FIRME !!! DEUS ABENÇOE OS CONSERVADORES !!! #VozParaBernardoKuster,0,0.9835139513015748,0.0164860002696514,
Alexandre de Moraes ameaçou aplicar multa diária contra Facebook e Twitter,"O pior é o senado acovardado pois está dominado por bandidos do mesmo bando daqueles q ocupam o STF. Revoltante, chega a embrulhar o estômago de tanto nojo!!!",2,0.9837456941604614,0.0162542723119258,
Alexandre de Moraes ameaçou aplicar multa diária contra Facebook e Twitter,Alguém tem que frear esse Alexandre de Moraes e verificar se o que faz é correto .,1,0.983752965927124,0.0162469930946826,
